routeId,routeName,routeTypeCd,routeTypeName,startStationId,startStationName,startMobileNo,endStationId, endStationName,endMobileNo,regionName,districtCd,upFirstTime, upLastTime,downFirstTime,downLastTime,peekAlloc,nPeekAlloc,companyId,companyName,companyTel
233000345,H121,13,일반형시내버스,233003052,향남시외터미널,55329,233000031,부처내,36278,"화성",2,05:40,22:50,06:40,23:40,130,170,4111100,화성도시공사,031-8059-5417
213000015,3001,11,직행좌석형시내버스,213000231,KTX광명역6번출구,14220,164000131,원흥아파트,66002,"광명,서울,안양,인천",2,05:30,23:20,05:30,23:20,15,25,4104500,화영운수,02-2687-0031
200000307,P9100(출근),11,직행좌석형시내버스,201000458,호매실엔루체,2944,204000064,판교제2테크노밸리,5002,"성남,수원",2,07:20,07:40,,,0,0,4100800,경진여객,031-295-7105
228000246,85,13,일반형시내버스,228001552,(임시)용인터미널,47634,228001758,우림필유아파트,47721,"용인",2,06:55,20:40,06:20,21:10,80,120,4100600,경남여객,031-321-3721
200000308,P9100(퇴근),11,직행좌석형시내버스,204000060,판교제2테크노밸리,5001,201000440,호매실엔루체,2941,"성남,수원",2,18:30,19:20,,,0,0,4100800,경진여객,031-295-7105
231000058,17,13,일반형시내버스,231000840,죽산시외버스터미널,33315,500000040,광혜원,33340,"안성,진천",2,07:00,21:00,07:20,21:20,70,100,4101800,백성운수,031-673-3456
222000020,6-2,13,일반형시내버스,222001556,진접역4.5번출구.엠타워.단우타워,49464,222000922,윗독정,49011,"남양주",2,06:00,21:20,06:55,22:25,120,200,4107800,경기운수,02-455-2114
241006781,5400-1,53,일반형 공항버스,206000251,농수산물센터,7059,161000611,인천공항3층출국장(T2),,"성남,인천",2,04:10,19:00,06:10,21:30,110,110,4150200,시외-경기고속,02-455-2114
234001213,25-11,13,일반형시내버스,230000251,터미널신둔홈,32717,230001103,감곡장호원역,32350,"음성,이천",2,05:45,05:45,,,0,0,4100300,대원고속,02-455-2114
228000130,84-1,13,일반형시내버스,228001552,(임시)용인터미널,47634,228000587,금륜사,47328,"용인",2,07:30,21:00,08:05,21:35,120,150,4100600,경남여객,031-321-3721
228000119,83-1,13,일반형시내버스,228001552,(임시)용인터미널,47634,228001514,와우정사,29573,"용인",2,09:50,16:15,10:40,17:05,110,275,4100600,경남여객,031-321-3721
228000089,83,13,일반형시내버스,228001552,(임시)용인터미널,47634,228000454,해실리,47119,"용인",2,06:00,21:40,06:37,22:22,60,430,4100600,경남여객,031-321-3721
234001223,28-72,13,일반형시내버스,230001276,이천역,32514,230000470,죽당리,32910,"이천",2,19:45,20:50,00:00,00:00,0,0,4100200,경기고속,02-455-2114
215000136,55-12,13,일반형시내버스,238000205,전곡재래시장앞,43203,238000212,연천역,43259,"연천",2,18:00,18:00,18:45,18:45,0,0,4101400,대양운수,031-865-4150
208000065,55,13,일반형시내버스,225000425,금강1단지,26406,225000115,금정역,26111,"군포",2,05:20,22:50,05:50,23:10,30,40,4105100,보영운수,031-472-9111
241005990,5400,51,리무진형 공항버스,228000999,단국대학교.죽전야외음악당.성현마을2단지,29300,161000611,인천공항3층출국장(T2),,"성남,용인,인천",2,04:45,15:00,08:40,17:40,125,125,4150200,시외-경기고속,02-455-2114
241005920,5300,51,리무진형 공항버스,204000134,을지대학교,5129,161000611,인천공항3층출국장(T2),,"성남,인천",2,04:10,19:20,06:20,22:00,80,130,4150200,시외-경기고속,02-455-2114
241000840,8153,43,일반형시외버스,104000289,동서울터미널,74098,231001421,동아방송예술대학교시외버스정류장,34710,"서울,성남,안성",2,07:00,19:00,06:30,18:40,120,140,4150200,시외-경기고속,02-455-2114
236000244,91,13,일반형시내버스,215000047,소요산역,16140,236001143,산정호수상동주차장,40621,"동두천,연천,포천",2,10:00,17:30,08:30,16:00,720,220,4104200,포천상운,031-534-8731
238000006,39-8,23,일반형농어촌버스,238000253,전곡시외버스터미널,43200,238000489,내산리,43403,"연천",2,06:40,18:40,07:40,19:40,180,180,4103500,연천교통,031-833-0220
231000037,20,13,일반형시내버스,231001273,안성종합버스터미널,34663,231000776,청용사,34290,"안성,천안",2,06:20,21:50,07:00,22:20,20,100,4101800,백성운수,031-673-3456
208000038,83,13,일반형시내버스,277104727,차량대기(경유),,208000284,두산위브아파트,9226,"안양,의왕",2,06:40,23:00,05:20,21:50,30,40,4105100,보영운수,031-472-9111
232000083,1-1,13,일반형시내버스,277102722,차고지(경유),,232000127,애기봉입구,35345,"김포",2,06:00,20:50,07:10,22:00,50,70,4101100,김포운수,031-983-8245
241001090,8429,43,일반형시외버스,210000600,부천터미널소풍(시외.고속),11545,230001544,이천종합터미널,51202,"부천,안산,이천",2,06:50,19:00,08:30,20:00,100,120,4150200,시외-경기고속,02-455-2114
234001179,28-40,13,일반형시내버스,230001380,도리리,51190,230000251,터미널신둔홈,32717,"이천",2,06:30,06:30,00:00,00:00,0,0,4100200,경기고속,02-455-2114
232000097,4-1,13,일반형시내버스,232000810,양곡터미널,35719,232000948,김포아라뱃길입구,35898,"김포",2,06:00,20:00,07:20,21:20,60,90,4101100,김포운수,031-983-8245
232000017,60,13,일반형시내버스,168000380,단봉초등학교,,118000025,경방타임스퀘어.신세계백화점,,"김포,서울,인천",2,04:10,00:30,05:30,01:30,7,15,4101100,김포운수,031-983-8245
234000470,21,13,일반형시내버스,230000585,신일아파트앞,32736,230000003,이천터미널,32099,"이천",2,06:35,22:00,06:45,22:10,0,0,4100200,경기고속,02-455-2114
208000018,60,13,일반형시내버스,225000191,군포보건소,26182,209000251,동편마을2단지,10226,"군포,안양",2,04:45,23:00,05:35,23:50,9,15,4102100,삼영운수,031-472-9111
200000326,M5443(예약),14,광역급행형시내버스,277102625,서부공용차고지(경유),,121000921,강남역나라빌딩앞,,"서울,수원",2,06:20,07:50,,,90,0,4100800,경진여객,031-295-7105
236000248,92,13,일반형시내버스,236000308,포천시청앞,40259,236001170,산정호수.상동주차장,40707,"포천",2,07:00,07:00,19:10,19:10,1,0,4104200,포천상운,031-534-8731
234000829,33-2,13,일반형시내버스,277102748,출발(경유),,234000951,삼동종점,38941,"광주",2,06:25,20:40,06:55,21:00,25,120,4100200,경기고속,02-455-2114
208000039,60-1,13,일반형시내버스,277102717,월암공영차고지(경유),,209000248,관악초등학교,10222,"군포,안양,의왕",2,04:45,22:40,05:30,23:15,35,40,4102100,삼영운수,031-472-9111
240000028,3-5,23,일반형농어촌버스,240000076,양평터미널,45044,240000333,증동3리.고현리종점,45868,"양평",2,07:05,07:05,07:40,07:40,0,0,4100900,금강고속,031-772-2341
200000022,50-6,13,일반형시내버스,201000591,수원역환승센터(5승강장),2984,233000535,원리,37211,"수원,화성",2,07:50,16:50,08:20,17:30,330,330,4101200,남양여객,031-296-8011
210000073,25,13,일반형시내버스,211000219,소사공영차고지,12447,211000086,깊은구지사거리,12040,"부천,시흥",2,05:00,22:30,05:35,23:05,20,30,4103000,소신여객,032-666-3911
240000191,22-10,23,일반형농어촌버스,240001310,용문터미널,46724,240000601,일신리,45830,"양평",2,18:00,18:00,18:50,18:50,0,0,4100900,금강고속,031-772-2341
236000019,57-1,13,일반형시내버스,236000308,포천시청앞,40259,215000176,송내주공5단지후문,16277,"동두천,연천,포천",2,06:10,18:10,07:30,19:30,120,120,4104200,포천상운,031-534-8731
233000048,1,13,일반형시내버스,233001064,경진여객차고지,36104,233001423,장안제일교회,36983,"화성",2,07:00,21:30,07:20,21:50,30,150,4106100,제부여객,031-295-7105
215000234,91-4,13,일반형시내버스,215000082,동두천중앙역3번출구,16030,215000232,두레수도원,16443,"동두천",2,09:30,19:50,09:50,20:20,60,120,4101400,대양운수,031-865-4150
235000117,양주똑버스01,13,일반형시내버스,235001152,대륜발전소.리젠시빌란트6단지,53811,235000850,대방노블랜드12단지.옥정호수공원,39503,"양주",2,06:00,00:00,06:00,00:00,10,15,4113100,양주상운DRT,
222000045,112-1,13,일반형시내버스,277104352,도곡리차고지대기(경유),,104000069,테크노마트앞.강변역(D),,"남양주,서울,하남",2,05:10,22:30,06:20,23:40,20,30,4100500,대원운수,02-455-3114
200000014,50-3,13,일반형시내버스,201000591,수원역환승센터(5승강장),2984,233001265,덕고개34,37600,"수원,화성",2,06:30,18:50,07:00,19:20,290,450,4101200,남양여객,031-296-8011
231000128,37-1,13,일반형시내버스,237000980,여주터미널,52100,231000284,(구)안성터미널,33142,"안성,여주,이천",2,06:00,17:40,09:00,21:00,20,20,4101800,백성운수,031-673-3456
200000110,3007,11,직행좌석형시내버스,201000212,수원버스터미널,2219,121000921,강남역나라빌딩앞,,"서울,수원",2,05:20,00:00,06:15,01:00,8,15,4103600,용남고속,031-295-7105
231000094,37,13,일반형시내버스,231000302,(구)안성터미널,33134,237000980,여주터미널,52100,"안성,여주,이천",2,06:00,18:40,08:00,21:20,20,20,4101800,백성운수,031-673-3456
200000289,3002예약,11,직행좌석형시내버스,202000020,수원시청역9번출구.국민연금공단,3091,122000742,삼성서초역삼세무서,,"서울,수원,용인",2,07:20,07:55,00:00,00:00,35,0,4103600,용남고속,031-295-7105
225000004,100,13,일반형시내버스,225000422,초막골공원,26403,226000080,의왕역2번출구,27004,"군포,의왕",2,06:05,22:35,06:30,22:55,30,40,4109400,군포여객,031-461-9123
228000238,20,13,일반형시내버스,228001742,안터입구,47712,234000965,경안동공영주차장,38942,"광주,용인",2,05:00,22:20,06:05,23:20,12,14,4100600,경남여객,031-321-3721
208000005,11-5,13,일반형시내버스,225000180,군포공영차고지,26173,119000288,정금마을.방배경찰서(중),,"과천,군포,서울,안양",2,04:30,23:00,05:25,23:55,6,9,4105100,보영운수,031-472-9111
222000179,M2341,14,광역급행형시내버스,277101680,대성리차고지(경유),,123000611,잠실광역환승센터,,"남양주,서울",2,05:20,22:50,06:20,23:50,15,30,4100500,대원운수,02-455-3114
232000028,2,13,일반형시내버스,232000981,귀전리차고지,35931,115000634,송정역(중),,"김포,서울",2,04:10,23:00,05:00,00:00,20,23,4110100,선진상운,031-987-6021
241007235,8830-1,43,일반형시외버스,165000808,인천터미널,,231001421,동아방송예술대학교시외버스정류장,34710,"안성,인천",2,06:40,20:00,06:40,19:30,110,130,4150300,시외-대원고속,02-3436-6366
208000001,15,13,일반형시내버스,208000027,창박골,9346,225000083,수리동설악아파트,26001,"군포,안양",2,05:00,23:20,04:40,23:50,6,9,4105100,보영운수,031-472-9111
241007234,8146-1,43,일반형시외버스,121500100,서울남부터미널,,231001421,동아방송예술대학교시외버스정류장,34710,"서울,안성",2,06:20,20:00,05:50,21:20,90,110,4150300,시외-대원고속,02-3436-6366
222000004,202,13,일반형시내버스,277102442,진벌리차고지(경유),,105000199,현대코아,,"구리,남양주,서울",2,04:37,23:50,05:40,01:05,15,20,4107800,경기운수,02-455-2114
241003980,8822,51,리무진형 공항버스,214002009,안중버스터미널(시외),48586,161000611,인천공항3층출국장(T2),,"인천,평택,화성",2,04:50,13:40,08:50,17:50,160,180,4150300,시외-대원고속,02-3436-6366
208000002,15-2,13,일반형시내버스,208000027,창박골,9346,226000178,의왕시청,27176,"군포,안양,의왕",2,05:55,23:20,05:10,22:30,6,8,4105100,보영운수,031-472-9111
210000106,58-2,13,일반형시내버스,212000317,오정구청,13291,210000164,신중동역3번출구.롯데백화점,11435,"부천",2,05:40,22:50,06:00,23:10,20,30,4107200,청우운수,032-683-5512
208000029,22,13,일반형시내버스,225000425,금강1단지,26406,226000215,휴먼시아5단지,27211,"군포,안양,의왕",2,05:00,23:00,05:50,23:50,8,11,4105100,보영운수,031-472-9111
214000244,1000,13,일반형시내버스,214001320,기남방송,48405,214002018,평택지제역,48880,"안성,평택",2,05:50,22:30,06:30,23:10,15,20,4102200,평택운수,031-656-5961
241007244,N7001,53,일반형 공항버스,210000601,부천터미널소풍(시외.고속),11546,161000611,인천공항3층출국장(T2),,"부천,시흥,인천",2,04:10,21:10,06:00,23:10,80,120,4150500,시외-선진고속,032-886-7700
212000005,95,13,일반형시내버스,212000232,대장공영차고지,13004,211000147,소사구종점,12074,"부천",2,04:40,22:50,05:25,23:35,10,14,4105600,성광운수,032-655-5995
210000109,99,13,일반형시내버스,211000298,부천옥길전기차충전소,12149,211000276,브리즈힐.센트리뷰,12072,"부천,서울",2,05:10,22:00,05:10,22:25,25,30,4105600,성광운수,032-655-5995
228000286,55,13,일반형시내버스,203000286,상현역,4300,228003183,기흥역5번출구,56227,"수원,용인",2,06:00,23:00,06:00,23:00,13,15,4100600,경남여객,031-321-3721
240000053,4-4,23,일반형농어촌버스,240000076,양평터미널,45044,240000700,신화2리.신당곡길,46306,"양평",2,10:30,19:10,10:45,19:25,0,170,4100900,금강고속,031-772-2341
240000045,9-6,23,일반형농어촌버스,240000542,명달리,46240,240000072,양평터미널,45045,"양평",2,06:35,06:35,00:00,00:00,0,0,4100900,금강고속,031-772-2341
240000017,6-1,23,일반형농어촌버스,240000076,양평터미널,45044,240000252,용천1리마을회관,46335,"양평",2,08:00,21:00,08:25,21:20,0,165,4100900,금강고속,031-772-2341
236000046,57,13,일반형시내버스,236000737,포천고등학교앞,40247,215000047,소요산역,16140,"동두천,연천,포천",2,06:40,18:30,07:30,19:30,360,150,4104200,포천상운,031-534-8731
224000056,3201,11,직행좌석형시내버스,277104753,시흥공영차고지대기(경유),,121000166,사당역3번출구,,"서울,시흥",2,05:40,23:55,06:40,00:50,15,30,4103200,시흥교통,031-483-6035
233000021,5-4,13,일반형시내버스,233001064,경진여객차고지,36104,233000408,호곡3리마을회관,36866,"화성",2,06:30,20:45,06:50,21:05,0,0,4106100,제부여객,031-295-7105
204000056,4500,11,직행좌석형시내버스,204000143,사송동종점,5156,201000197,수원버스터미널,2215,"성남,수원",2,04:40,22:30,06:00,23:45,30,40,4102600,성남시내버스,031-747-3200
204000065,9607,11,직행좌석형시내버스,206000405,성우스타우스,7409,122000079,청담초등학교앞,91193,"서울,성남",2,04:50,22:20,06:05,23:30,25,38,4102600,성남시내버스,031-747-3200
215000022,58-1,13,일반형시내버스,238000697,은대리성삼거리,43364,238000144,백학종점,43011,"연천",2,15:25,20:25,16:10,21:05,0,150,4101400,대양운수,031-865-4150
215000023,100-2,13,일반형시내버스,238000205,전곡재래시장앞,43203,238000398,왕림4반.꽃샘농장,43520,"연천",2,09:00,20:30,09:10,20:40,360,360,4101400,대양운수,031-865-4150
214000194,1199,13,일반형시내버스,214001328,죽백동차고지,48407,214002018,평택지제역,48880,"평택",2,05:30,22:50,06:20,23:40,0,20,4106800,평택여객,031-658-7566
215000024,100-1,13,일반형시내버스,238000205,전곡재래시장앞,43203,238000529,군남면사무소,43511,"연천",2,10:00,16:30,10:25,16:55,0,200,4101400,대양운수,031-865-4150
224000052,5200,11,직행좌석형시내버스,224000832,시흥우체국.센트럴병원,25831,116000016,신도림역,,"부천,서울,시흥",2,05:00,23:20,06:30,00:55,15,30,4103200,시흥교통,031-483-6035
204000059,9507,11,직행좌석형시내버스,206000853,판교대장로동측,7828,122000079,청담초등학교앞,91193,"서울,성남",2,04:40,22:30,05:55,23:45,19,33,4102600,성남시내버스,031-747-3200
204000083,100출,13,일반형시내버스,204000101,산성역.포레스티아동문,5091,204000330,남위례역.창곡교차로,5320,"서울,성남",2,03:10,03:10,04:00,04:00,0,0,4102600,성남시내버스,031-747-3200
204000019,33-1,13,일반형시내버스,204000104,산성동,5106,206000711,청구아파트,7634,"성남",2,04:10,22:00,05:35,23:10,14,24,4102600,성남시내버스,031-747-3200
204000174,810,13,일반형시내버스,205000191,그린빌리지,6175,205000002,수진역.성호시장.성일중고입구,6205,"성남",2,06:00,23:00,06:30,23:30,15,25,4102600,성남시내버스,031-747-3200
224000057,3301,11,직행좌석형시내버스,224000856,능곡공영차고지,25899,121001315,사당역(중),,"서울,시흥",2,05:00,23:50,05:50,00:40,15,30,4103200,시흥교통,031-483-6035
241006777,8843,53,일반형 공항버스,222000798,원병원,23608,161000611,인천공항3층출국장(T2),,"구리,남양주,서울,인천",2,04:40,16:40,08:10,20:40,110,130,4150200,시외-경기고속,02-455-2114
229000034,70,13,일반형시내버스,229001697,교하차고지,31891,219000323,해태쇼핑.중산사거리,20273,"고양,파주",2,05:00,22:30,05:50,23:30,18,25,4109100,신성교통,02-350-6700
241005870,8842,51,리무진형 공항버스,234001178,광주터미널,54069,161000611,인천공항3층출국장(T2),,"과천,광주,서울,인천",2,04:00,19:00,07:00,23:00,200,200,4150200,시외-경기고속,02-455-2114
222000195,땡큐90,13,일반형시내버스,222001122,광릉내,23877,222001390,한신더휴6.8단지,23990,"구리,남양주",2,05:20,22:00,06:40,23:20,12,20,4107700,경기버스,02-455-2114
215000089,82-1,23,일반형농어촌버스,238000205,전곡재래시장앞,43203,238000535,왕림4반.꽃샘농장,43630,"연천",2,07:30,07:30,07:45,07:45,0,0,4101400,대양운수,031-865-4150
238000033,33-1,23,일반형농어촌버스,238000053,연천역,43258,215000053,동두천역,16087,"동두천,연천",2,00:35,03:30,,,0,0,4103500,연천교통,031-833-0220
240000114,1-6,23,일반형농어촌버스,237000170,대신터미널,42047,240000072,양평터미널,45045,"양평,여주",2,11:10,21:10,00:00,00:00,0,600,4100900,금강고속,031-772-2341
240000124,6-12,23,일반형농어촌버스,240000076,양평터미널,45044,240001056,용천3리종점,45955,"양평",2,06:50,06:50,07:10,07:10,0,0,4100900,금강고속,031-772-2341
236000197,87-3,13,일반형시내버스,236000954,영화아파트,40488,236001406,아트교사거리,40756,"포천",2,06:30,07:35,07:00,08:05,65,0,4104200,포천상운,031-534-8731
240000100,6-4,23,일반형농어촌버스,240000076,양평터미널,45044,240000263,오빈리,45012,"양평",2,09:50,09:50,10:00,10:00,0,0,4100900,금강고속,031-772-2341
238000012,38-3,23,일반형농어촌버스,238000253,전곡시외버스터미널,43200,238000241,되네미,43327,"연천",2,09:30,15:00,09:50,15:20,0,0,4103500,연천교통,031-833-0220
234001742,5401,11,직행좌석형시내버스,214002018,평택지제역,48880,121000009,신분당선강남역(중),,"서울,평택",2,05:00,23:00,06:40,00:40,10,110,4100300,대원고속,02-455-2114
238000009,38-1,23,일반형농어촌버스,238000272,전곡시외버스터미널,43201,238000498,고포리종점,43557,"연천",2,07:50,18:30,08:00,18:39,0,0,4103500,연천교통,031-833-0220
240000094,8-8,23,일반형농어촌버스,240000203,문호리종점,46047,227000038,신안아파트후문,28127,"남양주,양평,하남",2,07:35,18:25,08:15,19:05,0,245,4100900,금강고속,031-772-2341
234001288,23-82,13,일반형시내버스,230001276,이천역,32514,230000562,산수유마을,32729,"이천",2,19:25,19:25,20:15,20:15,0,0,4110900,이천시내버스,031-637-5111
240000176,30-5,23,일반형농어촌버스,240000076,양평터미널,45044,240000333,증동3리.고현리종점,45868,"양평",2,09:00,18:00,09:35,18:35,0,270,4100900,금강고속,031-772-2341
234001246,8409,11,직행좌석형시내버스,207000395,낙양동공영차고지,8388,202000208,수원역.노보텔수원,3015,"구리,남양주,성남,수원,의왕,의정부",2,04:00,21:00,06:10,23:00,30,80,4100200,경기고속,02-455-2114
223000100,202,13,일반형시내버스,223000407,오산교통차고지,24378,203000069,KT동수원지사,4056,"수원,오산,화성",2,05:00,22:00,05:58,23:10,7,15,4107400,오산교통,031-372-7306
234001244,9600,11,직행좌석형시내버스,219000706,위시티3.4단지,20657,122000745,강남역12번출구A,,"고양,서울",2,05:00,22:45,06:15,00:00,25,40,4100300,대원고속,02-455-2114
238000010,38-5,23,일반형농어촌버스,238000272,전곡시외버스터미널,43201,238000561,능안상회,43652,"연천",2,11:40,11:40,11:45,11:45,0,0,4103500,연천교통,031-833-0220
223000146,C3,13,일반형시내버스,223000154,오산롯데캐슬스카이파크아파트,24333,223000282,지곶동대림아파트,24252,"오산",2,05:30,21:55,06:10,22:35,40,100,4107400,오산교통,031-372-7306
223000145,C2,13,일반형시내버스,223000369,오산대역후문,24321,223000306,죽미마을입구,24283,"오산",2,06:00,20:30,06:30,21:00,20,130,4107400,오산교통,031-372-7306
238000013,38-6,23,일반형농어촌버스,238000253,전곡시외버스터미널,43200,238000698,청산역,43368,"연천",2,07:00,19:00,07:20,19:20,720,720,4103500,연천교통,031-833-0220
241006140,8327,43,일반형시외버스,201000501,수원공용버스터미널(시외),2901,285500030,천안종합터미널,,"수원,용인,천안",2,06:40,21:10,06:20,21:30,150,200,4153600,시외-용남고속,031-295-7105
231000045,100,13,일반형시내버스,231000311,인삼농협앞,33145,231000792,상중리상촌,34372,"안성",2,06:10,21:30,06:30,21:45,50,60,4101800,백성운수,031-673-3456
238000011,38-7,23,일반형농어촌버스,238000253,전곡시외버스터미널,43200,238000464,궁평망향국수,43353,"연천",2,16:40,16:40,17:20,17:20,0,0,4103500,연천교통,031-833-0220
200000196,99-2,13,일반형시내버스,201000153,오목초등학교,2290,201000238,곡반정동차고지,2229,"수원",2,04:30,21:30,05:45,23:00,25,30,4103600,용남고속,031-295-7105
233000030,2-3,13,일반형시내버스,233001064,경진여객차고지,36104,233000481,고온리종점,36920,"화성",2,12:50,18:40,13:10,19:00,0,230,4106100,제부여객,031-295-7105
200000025,92,13,일반형시내버스,277103056,곡반정동차고지(경유),,200000094,동원고교.해우재입구,1050,"수원",2,05:00,22:30,06:00,23:30,11,20,4103600,용남고속,031-295-7105
204000079,380,13,일반형시내버스,205000258,동분당더퍼스트정문,6239,206000656,판교대장초·중학교,7823,"성남",2,04:50,22:00,05:55,23:10,20,30,4102600,성남시내버스,031-747-3200
236000049,138,12,좌석형시내버스,236001099,경복대입구,40334,207000439,의정부역.흥선지하도입구,8413,"의정부,포천",2,04:50,23:20,05:50,00:20,10,17,4104100,포천교통,031-534-8901
228000273,970,13,일반형시내버스,228001552,(임시)용인터미널,47634,228001987,추계2리,47906,"용인",2,06:00,21:00,06:40,21:50,135,180,4100600,경남여객,031-321-3721
216000094,511A,13,일반형시내버스,217000188,경원여객,18015,217000794,달미역,18759,"안산",2,05:00,08:15,05:25,08:50,15,25,4100700,경원여객,031-492-2260
204000032,240,13,일반형시내버스,205000218,도촌동행정복지센터,6188,204000136,남한산성입구,5131,"성남",2,05:00,23:00,05:35,23:40,7,9,4101300,대명운수,031-718-0540
234001574,9000-1,11,직행좌석형시내버스,228000999,단국대학교.죽전야외음악당.성현마을2단지,29300,101000005,서울역버스환승센터(5번승강장)(중),,"서울,성남,용인",2,06:40,07:20,00:00,00:00,20,20,4100200,경기고속,02-455-2114
215000227,90,13,일반형시내버스,215000362,동두천중앙역3번출구,16436,215000082,동두천중앙역3번출구,16030,"동두천,양주",2,06:30,19:50,06:30,19:50,30,50,4101400,대양운수,031-865-4150
204000044,350,13,일반형시내버스,205000233,상대원차고지,6217,206000011,한국학중앙연구원,7447,"성남",2,05:00,22:30,05:30,23:10,7,9,4101300,대명운수,031-718-0540
216000095,511B,13,일반형시내버스,217000188,경원여객,18015,217000794,달미역,18759,"안산",2,17:05,19:35,18:00,20:10,15,25,4100700,경원여객,031-492-2260
234000002,9000,11,직행좌석형시내버스,206000405,성우스타우스,7409,101000005,서울역버스환승센터(5번승강장)(중),,"서울,성남",2,04:50,00:00,06:00,01:00,3,35,4100200,경기고속,02-455-2114
204000152,반디2,11,직행좌석형시내버스,206000040,오리역,7058,204000136,남한산성입구,5131,"성남",2,23:20,00:20,04:00,05:00,0,0,4100400,대원버스,02-455-2114
204000149,반디1,11,직행좌석형시내버스,206000040,오리역,7058,123000316,복정역환승센터1번승강장,,"서울,성남",2,01:40,03:40,02:40,04:40,0,0,4100400,대원버스,02-455-2114
233000012,34-1,13,일반형시내버스,203000360,수원시동부차고지,4346,233001998,협성대학교정문,37969,"수원,용인,화성",2,05:17,22:30,05:13,22:40,31,54,4103600,용남고속,031-295-7105
204000024,9407,11,직행좌석형시내버스,206000498,구미동차고지앞,7476,122000559,ST송은빌딩,,"서울,성남",2,04:50,23:00,05:50,00:10,10,20,4100400,대원버스,02-455-2114
233000011,34,13,일반형시내버스,203000360,수원시동부차고지,4346,233001998,협성대학교정문,37969,"수원,용인,화성",2,05:00,22:15,04:55,22:22,31,54,4103600,용남고속,031-295-7105
200000186,9-1,13,일반형시내버스,277102625,서부공용차고지(경유),,228001920,대주피오레2단지,47860,"수원,용인",2,04:40,22:00,05:55,23:30,60,70,4103600,용남고속,031-295-7105
200000103,9,13,일반형시내버스,228001174,사색의광장,29059,201000179,금곡LG1단지.와이씨티6단지,2003,"수원,용인",2,06:30,22:50,04:50,20:50,20,35,4103600,용남고속,031-295-7105
222000023,55,13,일반형시내버스,222000755,사능차고지,23229,222000169,55번종점,23689,"남양주",2,05:10,22:00,06:05,23:00,15,20,4100500,대원운수,02-455-3114
228000092,93,13,일반형시내버스,228001552,(임시)용인터미널,47634,228000129,상덕,47262,"용인",2,06:12,20:15,06:37,20:40,123,190,4100600,경남여객,031-321-3721
228000162,93-1,13,일반형시내버스,228001552,(임시)용인터미널,47634,228000140,상덕,47254,"용인",2,06:55,21:00,07:15,21:20,190,200,4100600,경남여객,031-321-3721
222000031,65,13,일반형시내버스,222000796,차산리,23606,105000081,경동시장앞,75001,"구리,남양주,서울",2,05:00,23:10,06:30,00:40,10,12,4100500,대원운수,02-455-3114
241006932,700-1,43,일반형시외버스,217000628,안산역(시외버스),18587,121000974,강남역우리은행,,"서울,수원,안산,의왕",2,04:50,22:30,05:45,23:40,60,80,4150500,시외-선진고속,032-886-7700
220000024,7,13,일반형시내버스,220000086,(임시)광창차고지정류소,21076,220000084,푸르지오라비엔오.르센토데시앙,21074,"과천",2,05:40,23:00,06:23,23:43,10,20,4108700,과천여객,02-502-2729
208000024,1-1,13,일반형시내버스,277102717,월암공영차고지(경유),,220000001,남태령고개,21008,"과천,서울,안양,의왕",2,04:40,22:30,05:40,23:20,11,15,4102100,삼영운수,031-472-9111
208000006,11-3,13,일반형시내버스,208000027,창박골,9346,123000065,잠실종합운동장,,"과천,서울,안양",2,04:55,22:30,05:50,23:30,6,10,4105100,보영운수,031-472-9111
214000080,93,13,일반형시내버스,214001479,안중공용터미널,48480,214000406,대원아파트,15542,"평택",2,06:10,21:20,06:45,21:45,240,300,4106800,평택여객,031-658-7566
214000254,1183,13,일반형시내버스,214001548,죽백초교앞,48592,214000628,평택역.AKPLAZA,15698,"평택",2,06:00,21:30,06:30,22:00,0,120,4102200,평택운수,031-656-5961
228000061,91,13,일반형시내버스,228000197,용인터미널,29436,228001287,묘봉리마을회관(종점),47393,"용인",2,06:15,22:10,06:50,22:45,120,150,4100600,경남여객,031-321-3721
223000008,7,13,일반형시내버스,223000414,원4동마을입구,24387,233002007,주공12단지,37983,"오산,화성",2,05:00,22:05,05:50,23:00,18,25,4107400,오산교통,031-372-7306
200000106,46,13,일반형시내버스,223000407,오산교통차고지,24378,202000097,팔달문,3143,"수원,오산,화성",2,05:00,21:35,06:10,22:50,50,115,4107400,오산교통,031-372-7306
208000007,1,13,일반형시내버스,209000076,평촌차고지,10160,120000674,구로디지털단지역(중),,"서울,안양",2,04:50,22:40,05:50,23:40,16,25,4102100,삼영운수,031-472-9111
208000021,1-2,13,일반형시내버스,277102421,석수동버스공영차고지(경유),,226000075,부곡중.한국철도기술연구원,27018,"군포,안양,의왕",2,05:00,22:40,05:50,23:30,6,9,4102100,삼영운수,031-472-9111
208000036,1-5,13,일반형시내버스,277102717,월암공영차고지(경유),,226000195,옥박골,27193,"안양,의왕",2,04:50,22:40,05:50,23:40,40,60,4102100,삼영운수,031-472-9111
208000014,20,13,일반형시내버스,225000430,송부동행정복지센터.금강4단지,26411,120000146,구로디지털단지역,,"군포,서울,안양",2,05:00,22:00,06:25,23:20,10,20,4102100,삼영운수,031-472-9111
208000008,3,13,일반형시내버스,209000076,평촌차고지,10160,213000124,광명성애병원,14147,"광명,안양,의왕",2,04:40,22:50,05:50,23:50,7,8,4102100,삼영운수,031-472-9111
